gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3450278962	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN1033	Animalia	Cnidaria	Hydrozoa	Leptothecata	Aequoreidae	Aequorea	Aequorea forskalea		SPECIES	Aequorea forskalea Péron & Lesueur, 1810	Aequorea forskalea		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	44.125028	8.240358							2011-08-01T00:00:00		8	2011	2267497	2267497	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN1033				CC0_1_0					2023-03-09T02:17:02.613Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278961	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN3697	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	42.802564	10.352883							2013-08-01T00:00:00		8	2013	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN3697				CC0_1_0					2023-03-09T02:17:02.616Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278960	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN2352	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	42.742936	10.362717							2012-08-01T00:00:00		8	2012	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN2352				CC0_1_0					2023-03-09T02:17:02.605Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278959	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN3698	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	42.808419	10.170417							2013-08-01T00:00:00		8	2013	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN3698				CC0_1_0					2023-03-09T02:17:02.619Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278958	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN2366	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	39.9967	15.364189							2012-08-01T00:00:00		8	2012	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN2366				CC0_1_0					2023-03-09T02:17:02.612Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278957	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN1094	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Ulmaridae	Aurelia			GENUS	Aurelia Lamarck, 1816	Aurelia		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.895153	8.875733							2011-08-01T00:00:00		8	2011	7626211		HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN1094				CC0_1_0					2023-03-09T02:17:02.597Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278956	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN1010	Animalia	Cnidaria	Hydrozoa	Anthoathecata	Porpitidae	Velella	Velella velella		SPECIES	Velella velella (Linnaeus, 1758)	Velella velella		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	40.463567	16.938933							2010-06-01T00:00:00		6	2010	2265793	2265793	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN1010				CC0_1_0					2023-03-09T02:17:02.599Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278955	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN3694	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	42.764131	10.395911							2013-08-01T00:00:00		8	2013	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN3694				CC0_1_0					2023-03-09T02:17:02.611Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278954	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN1090	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Ulmaridae	Aurelia			GENUS	Aurelia Lamarck, 1816	Aurelia		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	42.407458	11.212233							2011-08-01T00:00:00		8	2011	7626211		HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN1090				CC0_1_0					2023-03-09T02:17:02.595Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278953	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN1082	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Ulmaridae	Aurelia			GENUS	Aurelia Lamarck, 1816	Aurelia		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	41.945659	15.130875							2011-08-01T00:00:00		8	2011	7626211		HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN1082				CC0_1_0					2023-03-09T02:17:02.595Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278952	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN1022	Animalia	Cnidaria	Hydrozoa	Leptothecata	Aequoreidae	Aequorea	Aequorea forskalea		SPECIES	Aequorea forskalea Péron & Lesueur, 1810	Aequorea forskalea		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.111961	13.380611							2011-07-01T00:00:00		7	2011	2267497	2267497	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN1022				CC0_1_0					2023-03-09T02:17:02.607Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278951	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN1083	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Ulmaridae	Aurelia			GENUS	Aurelia Lamarck, 1816	Aurelia		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.824044	18.415028							2011-08-01T00:00:00		8	2011	7626211		HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN1083				CC0_1_0					2023-03-09T02:17:02.595Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3450278950	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN1065	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Ulmaridae	Aurelia			GENUS	Aurelia Lamarck, 1816	Aurelia		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	44.683225	12.276214							2011-07-01T00:00:00		7	2011	7626211		HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN1065				CC0_1_0					2023-03-09T02:17:02.589Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278949	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN1034	Animalia	Cnidaria	Hydrozoa	Leptothecata	Aequoreidae	Aequorea	Aequorea forskalea		SPECIES	Aequorea forskalea Péron & Lesueur, 1810	Aequorea forskalea		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	39.212256	9.153444							2011-08-01T00:00:00		8	2011	2267497	2267497	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN1034				CC0_1_0					2023-03-09T02:17:02.612Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278948	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN3692	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	42.764131	10.395911							2013-08-01T00:00:00		8	2013	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN3692				CC0_1_0					2023-03-09T02:17:02.613Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278947	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN2361	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.500406	14.9658							2012-08-01T00:00:00		8	2012	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN2361				CC0_1_0					2023-03-09T02:17:02.612Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278946	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN1031	Animalia	Cnidaria	Hydrozoa	Leptothecata	Aequoreidae	Aequorea	Aequorea forskalea		SPECIES	Aequorea forskalea Péron & Lesueur, 1810	Aequorea forskalea		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	41.902864	15.386986							2011-08-01T00:00:00		8	2011	2267497	2267497	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN1031				CC0_1_0					2023-03-09T02:17:02.612Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278945	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN3691	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	42.748181	10.238719							2013-08-01T00:00:00		8	2013	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN3691				CC0_1_0					2023-03-09T02:17:02.611Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278944	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN2360	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.499106	14.970775							2012-08-01T00:00:00		8	2012	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN2360				CC0_1_0					2023-03-09T02:17:02.617Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278943	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN1032	Animalia	Cnidaria	Hydrozoa	Leptothecata	Aequoreidae	Aequorea	Aequorea forskalea		SPECIES	Aequorea forskalea Péron & Lesueur, 1810	Aequorea forskalea		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	43.522156	10.309964							2011-08-01T00:00:00		8	2011	2267497	2267497	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN1032				CC0_1_0					2023-03-09T02:17:02.611Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278942	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN2363	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.520928	14.941844							2012-08-01T00:00:00		8	2012	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN2363				CC0_1_0					2023-03-09T02:17:02.611Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278941	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN3693	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	42.764131	10.395911							2013-08-01T00:00:00		8	2013	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN3693				CC0_1_0					2023-03-09T02:17:02.614Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278940	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN2357	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	44.081944	9.856364							2012-08-01T00:00:00		8	2012	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN2357				CC0_1_0					2023-03-09T02:17:02.603Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278939	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN2362	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.520775	14.945622							2012-08-01T00:00:00		8	2012	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN2362				CC0_1_0					2023-03-09T02:17:02.612Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278938	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN1030	Animalia	Cnidaria	Hydrozoa	Leptothecata	Aequoreidae	Aequorea	Aequorea forskalea		SPECIES	Aequorea forskalea Péron & Lesueur, 1810	Aequorea forskalea		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	40.750164	13.854531							2011-08-01T00:00:00		8	2011	2267497	2267497	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN1030				CC0_1_0					2023-03-09T02:17:02.617Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278937	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN2369	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.213867	15.562956							2012-08-01T00:00:00		8	2012	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN2369				CC0_1_0					2023-03-09T02:17:02.611Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278936	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN1039	Animalia	Cnidaria	Hydrozoa	Leptothecata	Aequoreidae	Aequorea	Aequorea forskalea		SPECIES	Aequorea forskalea Péron & Lesueur, 1810	Aequorea forskalea		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	39.861369	8.510339							2011-11-01T00:00:00		11	2011	2267497	2267497	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN1039				CC0_1_0					2023-03-09T02:17:02.610Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278935	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN3699	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	42.808419	10.170417							2013-08-01T00:00:00		8	2013	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN3699				CC0_1_0					2023-03-09T02:17:02.609Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278934	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN2368	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	39.754981	16.491264							2012-08-01T00:00:00		8	2012	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN2368				CC0_1_0					2023-03-09T02:17:02.611Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278933	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN1037	Animalia	Cnidaria	Hydrozoa	Leptothecata	Aequoreidae	Aequorea	Aequorea forskalea		SPECIES	Aequorea forskalea Péron & Lesueur, 1810	Aequorea forskalea		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.462136	14.957058							2011-09-01T00:00:00		9	2011	2267497	2267497	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN1037				CC0_1_0					2023-03-09T02:17:02.609Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278932	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN1021	Animalia	Cnidaria	Hydrozoa	Leptothecata	Aequoreidae	Aequorea	Aequorea forskalea		SPECIES	Aequorea forskalea Péron & Lesueur, 1810	Aequorea forskalea		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	43.325811	13.731006							2011-07-01T00:00:00		7	2011	2267497	2267497	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN1021				CC0_1_0					2023-03-09T02:17:02.604Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278931	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN1038	Animalia	Cnidaria	Hydrozoa	Leptothecata	Aequoreidae	Aequorea	Aequorea forskalea		SPECIES	Aequorea forskalea Péron & Lesueur, 1810	Aequorea forskalea		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.111961	13.380611							2011-10-01T00:00:00		10	2011	2267497	2267497	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN1038				CC0_1_0					2023-03-09T02:17:02.610Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278930	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN3690	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	42.748181	10.238719							2013-08-01T00:00:00		8	2013	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN3690				CC0_1_0					2023-03-09T02:17:02.609Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278929	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN3685	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	42.7414	10.364778							2013-08-01T00:00:00		8	2013	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN3685				CC0_1_0					2023-03-09T02:17:02.609Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278928	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN2354	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	35.5025	12.604117							2012-08-01T00:00:00		8	2012	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN2354				CC0_1_0					2023-03-09T02:17:02.609Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450278927	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN1024	Animalia	Cnidaria	Hydrozoa	Leptothecata	Aequoreidae	Aequorea	Aequorea forskalea		SPECIES	Aequorea forskalea Péron & Lesueur, 1810	Aequorea forskalea		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.611569	15.847392							2011-07-01T00:00:00		7	2011	2267497	2267497	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN1024				CC0_1_0					2023-03-09T02:17:02.609Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
